,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
89002,-1,2,1,2,2,2,2,-1,2,1,2,2,2,2,2
89003,-1,2,2,2,1,2,2,2,2,2,2,2,2,2,1
89004,2,2,2,2,2,2,2,2,2,-2,2,2,2,2,2
89005,-1,-1,2,2,2,-2,-2,2,2,2,-1,2,2,2,2
89006,2,2,2,2,2,2,-2,-1,-1,-1,2,2,2,2,2
89007,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2
89008,2,-2,2,-2,-2,-2,-2,2,2,1,2,2,2,2,2
89009,-2,2,-2,2,2,-2,-2,2,2,-2,2,2,2,2,2
89010,1,2,2,2,2,2,2,-1,2,2,-2,2,2,2,2
89011,2,2,-1,-1,-1,2,2,-1,-1,-2,2,2,2,2,-1
89012,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
89013,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2
89014,-2,-2,-1,2,2,2,2,2,2,-2,-2,2,2,2,2
89015,-2,-2,-2,2,2,2,2,-1,2,2,2,2,2,2,-1
89016,-2,-2,2,2,2,2,2,2,-1,2,2,2,2,2,2
89017,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1
89018,2,-2,2,2,2,2,2,-1,-1,2,2,-2,2,-2,2
89019,-2,-2,-2,-2,-2,2,2,-1,2,2,2,2,-2,-2,2
89020,2,-2,2,2,2,2,2,2,1,2,2,2,2,2,2
89021,1,1,2,-2,2,2,2,-1,2,2,2,2,2,2,2
89022,1,2,-2,2,2,2,2,1,2,-1,2,-2,1,2,2
89023,-2,-2,2,2,2,2,2,-1,2,2,2,2,2,2,2
89024,2,2,2,2,2,2,2,-1,2,-1,2,2,-2,2,2
89025,2,2,2,2,2,1,2,2,2,-2,-2,2,2,2,2
89026,2,2,1,2,2,-1,2,2,-2,2,2,2,2,2,2
89027,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
89028,2,2,2,1,2,2,-1,-1,-2,1,2,2,2,2,-1
89029,-2,2,2,2,2,2,-1,2,2,1,2,2,2,2,-1
89030,-2,2,2,2,2,2,-1,-2,-2,2,2,2,1,2,2
89031,-2,1,1,1,2,2,2,2,2,1,2,2,2,2,2
89032,-2,-2,1,2,2,2,1,2,2,2,2,2,2,2,-1
89033,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
89034,-2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1
89035,2,2,1,2,1,1,2,2,-2,2,2,2,2,2,-1
89036,-2,1,2,2,2,2,2,2,-2,-2,2,2,2,-1,-1
89037,-2,-2,2,2,2,2,-1,-2,-2,-2,2,2,2,2,-2
89038,2,2,2,2,1,2,2,-2,2,2,2,2,2,2,2
89039,2,1,2,2,2,2,-1,-2,2,1,2,2,1,1,-1
89040,2,2,2,2,-1,2,-1,2,-2,2,2,2,2,2,2
89041,-2,-2,2,2,2,2,2,2,2,2,-1,-1,-1,2,2
89042,2,2,2,2,2,2,2,2,-2,2,2,-2,2,2,2
89043,2,2,2,2,2,2,1,2,2,-2,-2,2,2,2,2
89044,2,2,2,2,2,2,2,2,2,2,2,-2,-2,1,2
89045,-1,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,2
89046,2,2,2,2,2,1,2,2,2,2,2,2,2,2,-2
89047,-1,-1,-1,-1,2,2,-2,2,2,2,2,2,2,-2,-2
89048,-2,2,2,2,2,2,2,2,2,2,2,-2,2,2,-2
89049,2,2,2,2,2,2,2,2,-1,-1,2,-1,2,-2,2
89050,-2,2,2,2,2,2,2,2,2,2,2,2,-1,2,-1
89051,2,-2,-2,2,2,2,2,2,2,-2,2,2,2,2,2
89052,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,2
89053,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2
89054,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
89055,2,2,2,2,2,-2,-2,-2,-1,-1,2,1,1,1,-2
89056,2,2,2,2,2,2,-2,-1,-1,2,2,2,2,2,-1
89057,2,2,2,2,1,2,-2,2,-1,2,2,2,2,2,2
89058,2,-2,2,2,2,-1,-1,-1,2,2,2,2,2,2,2
89059,2,2,1,2,2,2,2,2,2,-1,-1,2,2,2,2
89060,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-2,2,2
89061,2,2,-2,2,2,-1,-1,-1,-1,2,2,2,2,-1,-1
89062,2,2,2,2,-1,2,2,-1,2,2,2,2,2,2,-1
89063,-1,-1,1,2,2,2,2,2,2,2,2,2,1,-1,2
89064,2,-1,2,2,2,2,2,2,2,2,2,2,1,-1,-2
89065,2,-1,-1,2,-2,2,2,1,-2,2,-1,-1,2,2,2
89066,2,-1,2,-2,-2,2,2,2,1,1,1,2,2,-1,2
89067,2,-1,-1,2,2,2,2,2,-2,2,-1,2,-2,-2,-2
89068,2,-1,-1,2,-1,2,-1,-1,-2,2,2,2,2,2,2
89069,-1,-1,-1,2,2,1,2,-1,-2,2,2,2,1,2,1
89070,2,2,2,2,2,2,-1,-1,2,-1,2,2,2,2,2
89071,2,2,2,2,-1,-1,-1,2,-1,2,2,2,2,2,2
89072,2,2,2,-1,2,-2,-2,-2,2,-1,2,2,2,2,2
89073,-2,-2,2,-2,2,2,2,2,-1,2,2,-1,-1,-1,-2
89074,-1,2,-2,-2,2,-2,2,2,-1,2,2,2,2,2,2
89075,2,2,2,-1,2,-1,2,2,2,2,-2,-2,-2,2,-2
89076,2,2,2,1,2,1,2,2,2,-2,2,-2,2,2,-1
89077,2,2,2,2,-1,2,-1,-2,-2,-2,2,-2,2,2,2
89078,-1,-1,2,-1,-1,2,2,2,2,2,2,2,-2,-1,-1
89079,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1
89080,-1,-1,2,2,2,-2,-2,-2,2,2,2,2,2,-2,-2
89081,-1,2,2,-1,2,2,2,2,2,2,-2,-2,-2,-2,-2
89082,-1,-1,-1,-1,-1,2,2,-2,-1,2,2,2,2,-1,-1
89083,2,2,2,2,-2,2,2,2,2,2,2,2,-1,2,-1
89084,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,2
89085,2,2,-2,-2,2,2,-1,-1,2,2,2,-2,-2,-2,-2
89086,2,2,2,2,-2,2,2,2,2,2,2,2,-2,2,2
89087,2,2,2,2,2,2,2,-2,2,-2,2,2,2,2,-2
89088,2,2,2,2,-2,2,-2,2,-2,2,2,2,2,2,2
89089,-1,2,2,2,-1,2,-2,2,2,2,2,2,2,2,2
89090,2,2,-2,-2,-2,-2,2,2,-1,2,2,2,2,2,2
89091,-1,2,2,2,2,1,2,-2,-1,2,2,2,2,2,2
89092,2,2,2,2,-1,2,2,2,2,2,2,1,1,2,-2
89093,-2,2,-2,2,2,2,2,2,2,2,2,2,-2,2,2
89094,1,2,2,2,2,2,2,1,2,2,1,-2,-2,2,2
89095,1,-2,-2,-1,1,1,2,2,2,1,-1,2,2,2,-2
89096,2,2,2,2,2,2,2,2,2,2,2,2,-2,2,-2
89097,2,2,-1,-1,-1,2,2,2,2,2,-2,-1,-1,2,-2
89098,-1,-1,2,1,2,2,2,-1,2,2,2,2,2,2,-2
89099,-1,2,1,2,2,2,2,-1,-1,2,2,2,2,2,2
89100,-1,2,2,2,2,2,2,2,-1,2,-2,-1,-1,-1,2
89101,2,2,2,2,-2,2,-1,2,2,2,2,2,2,2,2
89102,2,2,2,-2,-2,2,2,2,2,1,1,2,2,2,-2
89103,2,2,2,2,-2,2,-1,2,-2,-2,2,2,2,-2,-1
89104,2,2,2,2,-2,-2,-2,-2,-1,1,2,2,1,2,2
89105,2,2,2,2,2,2,2,2,-1,2,-1,-1,2,2,2
89106,2,2,2,2,2,2,-2,-1,2,2,2,2,2,2,2
89107,1,2,-1,-2,2,-2,2,-1,-1,2,2,2,2,2,-1
89108,2,2,2,2,2,-2,2,-1,-1,2,2,2,2,2,2
89109,-2,2,2,2,2,-1,2,1,2,2,2,2,2,2,-2
89110,2,2,2,2,2,2,-2,2,-1,2,2,2,2,2,-2
89111,-1,2,2,2,-1,2,2,2,2,2,2,2,2,2,-2
89112,2,2,2,2,2,2,1,2,2,-2,-2,-2,-2,2,-2
89113,-1,-1,-1,-1,2,2,2,2,2,2,2,2,-1,2,-1
89114,2,-1,2,2,-1,2,2,2,2,-1,2,2,-1,2,2
89115,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
89116,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
89117,2,2,2,2,2,2,1,2,2,-2,2,-1,2,-1,2
89118,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2
89119,2,2,2,2,2,2,2,1,2,2,2,2,-2,-2,1
89120,2,1,2,1,-2,2,-2,2,-2,2,2,-1,2,2,-1
89121,-2,2,-1,-1,-1,2,-1,2,-1,2,2,2,2,2,2
89122,2,-2,2,2,2,2,-1,-1,-1,-1,2,-2,2,2,2
89123,1,1,2,2,2,1,1,2,2,2,-1,-2,2,2,-2
89124,2,2,-1,-2,-2,-1,2,1,2,2,-1,-2,2,2,2
89125,2,2,2,2,1,2,2,2,-2,-2,-2,-2,-1,2,2
89126,-2,-2,-2,-2,-2,2,1,2,2,-1,-2,2,-2,-2,2
89127,2,2,2,2,1,1,-2,2,2,2,2,2,-2,-2,2
89128,2,1,2,1,1,2,1,1,1,2,2,2,2,-2,-2
89129,2,2,2,2,2,-1,-2,2,-2,2,2,2,2,2,2
89130,-1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2
89131,2,2,2,-1,2,-2,2,2,2,-2,2,-1,2,2,1
89132,2,2,-1,2,2,-2,2,2,2,2,2,2,2,2,2
89133,2,2,2,-2,2,2,2,2,2,2,-2,2,2,2,1
89134,2,-1,2,2,-2,-2,-2,2,2,2,2,2,2,-1,2
89135,-1,-2,2,-2,-2,-2,2,2,2,2,2,2,2,2,-2
89136,2,2,2,2,2,2,-2,-1,-1,2,2,2,2,2,2
89137,2,2,2,2,2,-1,-1,2,-1,2,2,2,2,2,2
89138,2,-2,-2,2,2,2,2,-1,-1,2,2,2,-1,-1,-1
89139,2,2,2,2,2,2,1,2,-1,-1,2,2,2,2,2
89140,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
89141,2,2,2,2,2,-2,-2,-2,-1,-1,-1,2,2,2,2
89142,2,2,2,2,-2,2,2,2,2,2,2,2,2,2,2
89143,-2,2,2,2,1,2,-1,-1,-1,2,2,2,1,2,-2
89144,2,-1,2,1,2,2,2,2,2,-2,-2,2,2,-2,-2
89145,2,2,2,2,2,2,2,2,2,-2,2,2,2,2,-2
89146,-1,-1,-1,-1,2,2,-1,2,2,2,-2,-1,-1,-1,2
89147,2,-1,-1,-1,2,2,2,-1,-1,-1,-2,2,2,2,2
89148,2,2,2,-1,2,2,2,2,2,2,2,-2,-1,2,2
89149,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
89150,2,2,2,2,2,-2,-2,-1,2,1,2,2,2,2,-1
89151,-1,2,-2,-2,2,2,-2,2,2,-2,2,2,2,2,-1
89152,2,2,2,2,2,2,-2,2,2,1,1,2,2,2,2
89153,2,2,-2,2,2,2,2,2,-1,1,1,2,2,2,2
89154,2,2,-2,2,-2,-2,2,-1,2,2,2,2,2,2,2
89155,2,2,2,-2,-2,-2,2,-1,2,1,2,2,2,2,2
89156,2,2,2,2,-2,-1,2,2,2,2,2,2,1,2,2
89157,2,2,2,2,-1,2,2,-1,2,2,2,-1,2,2,2
89158,-1,2,2,2,2,2,-1,2,2,2,2,2,2,-1,2
89159,2,-1,1,2,2,2,-2,-2,2,-2,2,-1,2,2,-1
89160,-1,1,1,2,2,2,2,1,2,2,2,-1,-2,-2,2
89161,-1,1,2,2,-1,-1,-2,-2,-2,2,-2,-2,2,-1,-1
89162,2,1,2,2,2,2,2,2,1,2,2,2,2,-1,-1
89163,2,1,-1,-1,2,2,-1,-1,2,-2,2,1,1,1,-1
89164,2,1,2,2,2,2,2,2,2,2,2,-1,2,-2,2
89165,-1,-1,-1,-1,-1,-1,2,2,2,-1,2,1,1,1,1
89166,2,2,2,2,2,2,-1,-1,2,2,-2,2,2,1,1
89167,2,-2,-1,2,-1,2,2,-2,2,2,2,2,2,2,2
89168,2,2,-2,-2,-2,-2,2,-1,2,-1,-1,2,2,2,2
89169,2,2,2,2,2,-2,-2,2,2,2,2,2,-1,2,2
89170,2,2,2,2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,2
89171,2,-1,2,-2,-2,2,-2,2,-1,2,-1,2,2,2,2
89172,2,1,2,2,2,2,2,1,2,2,2,2,-1,2,1
89173,2,2,2,2,-2,2,-1,2,2,-1,2,2,2,2,2
89174,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-2
89175,-1,2,2,2,2,-1,2,2,2,2,-2,-2,2,2,-2
89176,-2,2,-2,2,2,2,2,2,1,-1,2,-2,-2,-2,-2
89177,2,1,2,1,2,2,2,2,2,-1,2,-2,-2,2,-2
89178,-2,-1,-1,2,2,-1,-1,2,2,2,2,2,2,-2,-2
89179,2,2,2,2,2,2,2,1,2,2,-2,2,-1,2,-1
89180,-2,2,2,2,2,-1,2,1,2,2,2,2,2,1,-2
89181,-2,-1,-1,2,2,2,-2,-2,2,2,-1,2,-2,-2,-2
89182,2,2,-1,2,2,-2,-2,-2,-2,2,-2,-2,2,-2,-2
89183,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2
89184,2,2,2,1,2,2,-2,2,2,2,2,2,2,1,2
89185,-2,-2,2,2,2,2,-2,2,2,2,1,1,2,2,2
89186,2,2,2,-2,-2,-2,-2,-1,2,2,2,2,-1,-1,-1
89187,2,-2,2,-1,2,-1,-1,-1,-1,2,2,2,-2,-2,2
89188,2,-1,2,2,2,2,2,2,2,2,-1,2,-2,1,1
89189,1,2,2,1,2,2,2,2,1,2,-1,-2,2,2,2
89190,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2
89191,2,2,-2,-2,2,2,2,2,-1,2,1,1,1,1,1
89192,-2,2,-1,2,2,2,2,-1,-1,2,-2,2,2,2,-2
89193,2,2,2,-1,-1,-2,2,2,1,2,2,-2,2,2,-2
89194,2,-1,2,2,-2,1,1,2,2,-2,-2,-1,2,-1,-1
89195,1,2,-1,-2,2,2,2,1,2,2,2,2,1,2,2
89196,2,2,-1,2,2,2,2,2,2,2,2,1,2,2,2
89197,2,2,2,-2,2,2,2,1,2,2,2,2,2,2,1
89198,2,2,2,2,2,2,2,-2,-2,2,-2,2,-1,2,1
89199,-1,2,1,1,1,1,1,2,2,2,-2,2,-2,2,1
89200,2,2,-2,-2,2,2,-2,-2,-2,2,2,-1,2,2,-1
89201,2,2,2,2,2,2,-2,2,2,2,2,2,2,2,2
89202,2,2,-2,2,2,2,2,-1,-1,2,2,-1,-1,-1,2
89203,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2
89204,2,2,2,-2,-2,2,-1,2,2,2,2,2,2,2,2
89205,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
89206,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
89207,-2,-1,2,2,2,2,2,2,2,1,2,2,2,2,2
89208,-2,-2,2,-2,-2,-2,2,2,2,-2,2,2,2,2,2
89209,-1,2,2,2,2,2,2,2,2,2,-2,-2,-2,2,-2
89210,-1,2,2,2,2,2,2,2,2,-2,2,-1,2,2,-1
89211,2,1,2,2,2,2,2,2,2,-1,2,2,2,2,2
89212,-1,2,2,2,2,2,1,-2,2,2,2,2,2,2,2
89213,2,2,2,2,2,2,2,2,-2,-2,-2,2,2,2,2
89214,2,2,-1,2,2,2,-2,-1,-1,-1,2,-1,2,2,2
89215,2,-1,2,2,2,2,2,2,-2,2,-1,2,2,2,2
89216,2,2,2,1,1,2,2,-2,-1,-1,1,2,2,2,2
89217,1,1,2,2,-2,-2,2,2,2,-1,2,2,-2,2,2
89218,2,2,1,1,2,-2,2,2,-1,2,2,-2,2,2,2
89219,2,2,2,2,2,2,2,-1,-1,-1,2,2,2,2,2
89220,2,2,2,2,2,2,2,1,2,2,2,2,-2,2,2
89221,2,2,2,1,1,1,1,1,2,-1,2,2,2,1,-2
89222,2,2,-2,-2,-2,2,2,2,2,2,-1,2,2,2,-2
89223,-2,2,2,2,-2,2,2,2,2,2,-2,-2,-2,2,2
89224,-2,2,-2,2,-1,-1,2,-1,2,2,2,1,-2,-1,-1
89225,2,-1,2,-2,-2,-2,-2,2,1,1,1,-2,2,-1,2
89226,-1,-1,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2
89227,-1,-1,2,-1,2,2,2,2,-1,-1,2,2,2,2,-2
89228,2,-1,2,-2,-2,2,2,2,2,2,2,2,2,2,2
89229,2,2,2,2,2,-2,-1,2,1,2,2,2,2,-1,2
89230,2,2,2,1,2,2,-1,2,2,1,2,2,2,2,2
89231,2,2,2,2,-2,2,2,2,2,2,2,-1,2,2,2
89232,2,2,2,2,-2,-1,-1,-1,-1,2,-1,2,-2,2,2
89233,2,-2,-2,2,2,2,-2,2,-1,2,-1,-1,2,2,-1
89234,2,2,-2,2,-2,2,-2,2,-2,2,2,2,2,2,2
89235,2,2,2,2,1,2,2,-1,2,-2,2,2,2,2,1
89236,1,2,2,2,2,1,2,-1,-1,-2,2,2,2,2,2
89237,-1,-1,2,-2,2,-2,2,2,2,2,2,2,1,2,-2
89238,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2
89239,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2
89240,-2,2,2,2,2,2,2,2,2,2,2,1,2,-2,2
89241,2,-2,2,-1,2,2,-1,2,-1,-1,-1,-1,-1,2,2
89242,-2,-2,2,-2,2,2,2,2,2,2,2,-2,2,2,-2
89243,-2,-2,-2,2,-2,2,2,2,2,2,2,2,2,2,2
89244,-1,-2,2,2,2,2,2,2,2,2,2,-1,2,2,2
89245,2,-2,2,2,1,2,2,2,2,2,2,-2,2,2,2
89246,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,2,-1
89247,2,2,2,1,1,1,1,2,2,-2,-2,2,2,2,2
89248,2,-2,-2,-2,2,2,2,2,2,-2,-2,2,-2,2,2
89249,2,-2,2,-2,2,-2,-2,2,2,2,2,-1,2,-1,-1
89250,2,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,-2,1,2
89251,2,2,-1,2,1,1,1,2,1,1,2,2,2,2,2
89252,2,2,2,2,2,2,2,2,2,1,2,-1,-1,2,-2
89253,2,2,2,2,1,1,2,2,2,2,2,-1,2,-1,2
89254,2,2,2,2,2,2,2,2,2,-2,2,2,2,-1,2
89255,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,-2
89256,2,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-2
89257,2,-1,2,-1,2,-2,2,2,2,2,2,2,2,2,-2
89258,2,-1,2,2,2,-2,-2,2,2,2,2,2,1,2,-2
89259,2,1,1,2,-1,-1,2,-2,-2,2,1,1,1,2,2
89260,2,2,2,-1,-1,-1,2,2,2,2,2,2,2,2,1
89261,-1,2,2,-1,-1,-1,2,2,-2,-2,2,-2,2,2,2
89262,2,1,2,2,2,-1,-1,2,-1,-1,1,2,2,2,2
89263,2,2,-2,-2,-2,2,-2,-2,-2,2,2,2,-1,-1,1
89264,2,2,2,2,2,2,-2,2,-2,2,2,2,2,-1,-1
89265,-1,-1,2,2,-2,2,2,2,-2,2,-2,-1,2,2,2
89266,2,-1,2,-1,-1,2,-1,2,2,-1,-1,2,2,2,2
89267,-1,-1,2,-1,2,-1,-1,-1,-1,2,2,2,2,2,2
89268,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
89269,2,2,-2,2,2,2,1,1,2,2,1,2,2,1,1
89270,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2
89271,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
89272,-2,2,2,-2,2,-1,-1,2,2,1,1,2,2,-2,-2
89273,-2,-2,2,2,-1,2,2,-1,2,2,2,-2,-2,2,2
89274,2,2,2,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1
89275,-1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
89276,2,2,2,2,2,2,2,2,2,-2,-1,2,2,2,2
89277,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2
89278,2,2,2,2,2,2,2,-2,2,2,2,2,2,2,2
89279,2,2,2,2,2,2,-2,2,-1,2,2,2,2,2,2
89280,2,-2,2,-2,-2,-2,-2,-2,2,1,2,2,2,-2,2
89281,2,2,2,2,2,-1,-1,2,-2,-2,-2,2,2,2,-2
89282,2,2,-1,-1,-1,2,-1,-1,-1,-1,-1,2,2,-1,2
89283,2,2,-2,2,-1,-1,-1,2,-1,-1,2,-1,-1,-1,1
89284,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1
89285,2,2,2,2,1,2,-2,-2,2,-1,2,2,2,2,2
89286,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
89287,-1,2,2,2,2,2,-1,-1,2,2,2,1,2,2,2
89288,2,-1,2,2,2,2,2,2,2,2,2,2,-2,2,-2
89289,2,2,-2,2,2,2,2,2,2,1,-2,-1,-1,-1,2
89290,-1,2,-2,-2,2,2,-2,2,2,2,2,2,2,-1,2
89291,2,-1,2,-1,2,-1,2,1,1,2,-1,2,-1,-1,-1
89292,-1,-1,2,2,2,1,2,2,1,2,2,2,2,2,2
89293,2,2,2,2,1,2,2,2,2,2,-2,2,1,2,2
89294,2,2,2,2,2,2,1,2,2,1,2,2,2,-1,-1
89295,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2
89296,2,2,-2,2,2,-2,-2,2,2,2,-2,2,2,-1,2
89297,2,2,2,2,-2,2,-2,2,2,-1,2,2,-2,2,2
89298,2,-1,2,-1,2,-1,2,-1,-1,-1,2,-2,2,2,2
89299,2,2,1,1,2,-2,-2,-1,-1,-1,2,-1,2,2,2
89300,2,2,2,-1,2,-1,2,2,2,-1,2,2,2,2,2
89301,2,2,2,1,-2,2,-1,-1,2,-1,-1,2,1,1,1
89302,2,2,1,1,2,-1,2,2,-2,-2,2,2,2,2,-2
89303,-2,2,-1,2,2,1,2,2,-1,2,2,2,2,-2,2
89304,2,-1,2,2,1,2,2,2,-1,2,2,2,-2,2,-1
89305,2,2,1,1,2,1,2,2,2,2,2,-2,-1,2,2
89306,-1,2,2,-2,2,2,2,2,2,2,2,1,1,2,-1
89307,-1,-1,2,-2,2,2,2,2,2,2,2,-1,2,-1,-1
89308,2,-1,2,-2,2,2,2,2,2,2,-2,2,2,-1,2
89309,2,2,2,2,2,2,2,2,2,2,-2,2,2,-2,2
89310,2,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2
89311,-2,2,2,1,2,-2,-2,2,-2,2,2,-2,2,1,-1
89312,-1,-2,-2,2,2,-1,-1,-1,-2,-2,-2,2,2,2,-2
89313,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2
89314,-1,2,2,-2,2,2,-2,2,-1,2,2,2,2,2,2
89315,-2,-2,2,2,2,1,2,2,-1,-1,2,2,2,2,1
89316,2,-2,2,2,2,2,-2,-2,-2,2,2,2,2,1,1
89317,2,2,2,2,-2,-2,-2,-2,2,-1,-1,2,2,2,2
89318,2,-1,-1,-1,-1,2,1,2,2,2,2,2,2,2,-2
89319,2,2,-2,-2,-2,-2,1,2,1,2,2,2,2,2,2
89320,-2,2,-2,-2,-2,-2,2,2,-1,2,2,2,-2,-2,-2
89321,-2,2,-2,-2,2,2,2,-2,-2,2,-1,-1,2,2,2
89322,-1,2,2,-2,2,2,-1,2,2,2,2,2,-2,-1,-1
89323,-1,-1,2,-1,-1,-1,2,2,2,2,-1,2,2,2,-1
89324,2,2,2,2,2,2,2,1,-2,-2,-2,2,2,2,-1
89325,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
89326,2,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1
89327,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
89328,2,2,2,2,2,2,-2,2,2,2,-1,2,2,-1,2
89329,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2
89330,2,2,2,2,2,2,-2,2,-2,2,2,-2,2,2,2
89331,2,2,2,2,-1,2,-2,-2,2,2,-2,2,2,2,1
89332,-1,-1,-1,-1,2,2,2,2,-2,-2,-2,2,2,1,2
89333,2,2,-1,2,1,2,2,2,2,2,-2,2,2,2,1
89334,2,2,2,-1,2,2,2,2,2,2,-2,2,2,2,2
89335,-1,-1,-1,2,2,1,1,2,2,2,2,2,1,2,1
89336,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,-1,-1,2
89337,-2,2,2,-1,2,2,2,1,-1,2,-1,-1,-1,-1,-1
89338,-2,2,-2,-1,-1,2,2,2,2,2,2,2,2,-1,-2
89339,1,2,2,-1,2,2,2,2,2,2,2,2,2,2,-2
89340,1,-2,-2,2,-2,2,2,2,-2,2,2,2,2,2,2
89341,-1,2,2,2,2,2,2,2,2,2,2,2,-1,-2,-2
89342,2,-1,2,2,2,2,2,2,1,2,2,2,2,-2,2
89343,-1,2,2,2,2,2,-1,-1,-2,2,2,2,2,2,2
89344,2,1,1,2,1,1,2,-1,-1,2,-1,2,2,2,-1
89345,-1,2,2,2,-1,-1,2,2,2,2,2,2,2,-2,-2
89346,2,1,1,1,2,2,-1,2,-2,2,-2,-2,2,2,2
89347,2,2,2,2,2,2,-2,2,-2,2,2,-2,2,2,2
89348,2,1,2,2,2,2,-1,2,-1,-1,2,2,2,2,2
89349,2,-2,2,2,1,2,-1,2,-1,-1,-1,-2,1,2,-1
89350,2,2,2,1,1,-1,-1,-1,-1,-1,-2,2,2,2,2
89351,2,-1,2,2,2,2,2,-1,2,-1,2,2,1,2,-1
89352,-2,2,2,2,2,2,2,2,-1,2,2,2,2,-1,-1
89353,-2,1,2,-2,-2,-2,2,2,2,2,2,2,2,2,2
89354,-2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
89355,2,2,2,2,2,-2,2,-1,-1,-1,2,2,2,2,2
89356,-2,-2,2,-1,-1,2,2,1,2,2,2,2,2,2,2
89357,-2,-2,2,-2,2,1,2,2,2,2,2,2,2,2,2
89358,2,-2,2,2,2,1,2,2,2,2,1,2,2,-1,-2
89359,2,-1,2,2,2,2,-1,2,-1,-1,-1,-1,-1,2,2
89360,2,2,2,-1,-1,2,-1,2,-1,-1,-1,2,2,2,2
89361,-2,2,-2,2,-2,2,2,2,-2,2,-2,2,-2,-2,2
89362,2,2,2,2,2,-1,2,-2,-2,-2,-2,2,2,2,-2
89363,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
89364,2,2,2,2,2,2,1,2,2,1,2,2,2,-1,2
89365,-1,-1,-2,2,2,2,2,2,2,2,2,2,2,2,2
89366,2,-1,-1,-2,-2,2,2,2,2,1,2,-1,2,2,2
89367,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2
89368,-1,-1,2,2,-1,2,2,2,2,1,2,2,2,2,2
89369,-2,-2,2,2,-2,-2,2,-1,-1,2,2,1,2,1,2
89370,-2,2,2,-2,2,2,2,2,2,2,2,2,2,-2,2
89371,1,1,2,2,2,-2,2,2,2,2,-1,-1,2,2,2
89372,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-2
89373,2,2,2,2,2,2,2,2,2,2,2,1,-2,2,2
89374,2,2,2,-1,2,2,1,2,2,2,2,2,2,2,2
89375,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
89376,2,2,2,-1,2,2,2,-1,-2,2,2,2,2,2,2
89377,2,2,2,-1,-1,2,2,2,-1,2,-2,2,-1,1,2
89378,2,-1,-1,-1,2,2,-2,2,-2,2,2,2,2,2,-1
89379,2,2,2,2,-2,2,2,2,2,2,-2,-1,-1,2,2
89380,2,2,2,-1,2,-1,-1,2,2,-2,-2,-2,2,2,2
